team,season,player_id,mp,team_full,user_id,item_id,era
ATL,2013,jenkijo01,902.0,Atlanta Hawks,Atlanta Hawks_2013,jenkijo01_2013,2008-2015
ATL,2013,johnsiv01,1035.0,Atlanta Hawks,Atlanta Hawks_2013,johnsiv01_2013,2008-2015
ATL,2013,jonesda02,381.0,Atlanta Hawks,Atlanta Hawks_2013,jonesda02_2013,2008-2015
ATL,2013,korveky01,2259.0,Atlanta Hawks,Atlanta Hawks_2013,korveky01_2013,2008-2015
ATL,2013,morroan01,301.0,Atlanta Hawks,Atlanta Hawks_2013,morroan01_2013,2008-2015
ATL,2013,pachuza01,1134.0,Atlanta Hawks,Atlanta Hawks_2013,pachuza01_2013,2008-2015
ATL,2013,petrojo01,352.0,Atlanta Hawks,Atlanta Hawks_2013,petrojo01_2013,2008-2015
ATL,2013,scottmi01,376.0,Atlanta Hawks,Atlanta Hawks_2013,scottmi01_2013,2008-2015
ATL,2013,smithjo03,2683.0,Atlanta Hawks,Atlanta Hawks_2013,smithjo03_2013,2008-2015
ATL,2013,stevede01,1158.0,Atlanta Hawks,Atlanta Hawks_2013,stevede01_2013,2008-2015
ATL,2013,teaguje01,2628.0,Atlanta Hawks,Atlanta Hawks_2013,teaguje01_2013,2008-2015
ATL,2013,tollian01,963.0,Atlanta Hawks,Atlanta Hawks_2013,tollian01_2013,2008-2015
ATL,2013,willilo02,1119.0,Atlanta Hawks,Atlanta Hawks_2013,willilo02_2013,2008-2015
ATL,2014,anticpe01,925.0,Atlanta Hawks,Atlanta Hawks_2014,anticpe01_2014,2008-2015
ATL,2014,ayongu01,429.0,Atlanta Hawks,Atlanta Hawks_2014,ayongu01_2014,2008-2015
ATL,2014,brandel01,1414.0,Atlanta Hawks,Atlanta Hawks_2014,brandel01_2014,2008-2015
ATL,2014,carrode01,2341.0,Atlanta Hawks,Atlanta Hawks_2014,carrode01_2014,2008-2015
ATL,2014,horfoal01,958.0,Atlanta Hawks,Atlanta Hawks_2014,horfoal01_2014,2008-2015
ATL,2014,korveky01,2408.0,Atlanta Hawks,Atlanta Hawks_2014,korveky01_2014,2008-2015
ATL,2014,macksh01,1490.0,Atlanta Hawks,Atlanta Hawks_2014,macksh01_2014,2008-2015
ATL,2014,martica01,822.0,Atlanta Hawks,Atlanta Hawks_2014,martica01_2014,2008-2015
ATL,2014,millspa01,2482.0,Atlanta Hawks,Atlanta Hawks_2014,millspa01_2014,2008-2015
ATL,2014,schrode01,641.0,Atlanta Hawks,Atlanta Hawks_2014,schrode01_2014,2008-2015
ATL,2014,scottmi01,1482.0,Atlanta Hawks,Atlanta Hawks_2014,scottmi01_2014,2008-2015
ATL,2014,teaguje01,2542.0,Atlanta Hawks,Atlanta Hawks_2014,teaguje01_2014,2008-2015
ATL,2014,willilo02,1445.0,Atlanta Hawks,Atlanta Hawks_2014,willilo02_2014,2008-2015
ATL,2015,anticpe01,1037.0,Atlanta Hawks,Atlanta Hawks_2015,anticpe01_2015,2008-2015
ATL,2015,bazemke01,1324.0,Atlanta Hawks,Atlanta Hawks_2015,bazemke01_2015,2008-2015
ATL,2015,brandel01,486.0,Atlanta Hawks,Atlanta Hawks_2015,brandel01_2015,2008-2015
ATL,2015,carrode01,2189.0,Atlanta Hawks,Atlanta Hawks_2015,carrode01_2015,2008-2015
ATL,2015,horfoal01,2318.0,Atlanta Hawks,Atlanta Hawks_2015,horfoal01_2015,2008-2015
ATL,2015,jenkijo01,297.0,Atlanta Hawks,Atlanta Hawks_2015,jenkijo01_2015,2008-2015
ATL,2015,korveky01,2418.0,Atlanta Hawks,Atlanta Hawks_2015,korveky01_2015,2008-2015
ATL,2015,macksh01,833.0,Atlanta Hawks,Atlanta Hawks_2015,macksh01_2015,2008-2015
ATL,2015,millspa01,2390.0,Atlanta Hawks,Atlanta Hawks_2015,millspa01_2015,2008-2015
ATL,2015,muscami01,502.0,Atlanta Hawks,Atlanta Hawks_2015,muscami01_2015,2008-2015
ATL,2015,schrode01,1516.0,Atlanta Hawks,Atlanta Hawks_2015,schrode01_2015,2008-2015
ATL,2015,scottmi01,1123.0,Atlanta Hawks,Atlanta Hawks_2015,scottmi01_2015,2008-2015
ATL,2015,sefolth01,976.0,Atlanta Hawks,Atlanta Hawks_2015,sefolth01_2015,2008-2015
ATL,2015,teaguje01,2228.0,Atlanta Hawks,Atlanta Hawks_2015,teaguje01_2015,2008-2015
ATL,2016,bazemke01,2083.0,Atlanta Hawks,Atlanta Hawks_2016,bazemke01_2016,2016-present
ATL,2016,hardati02,864.0,Atlanta Hawks,Atlanta Hawks_2016,hardati02_2016,2016-present
ATL,2016,holidju01,263.0,Atlanta Hawks,Atlanta Hawks_2016,holidju01_2016,2016-present
ATL,2016,horfoal01,2631.0,Atlanta Hawks,Atlanta Hawks_2016,horfoal01_2016,2016-present
ATL,2016,humphkr01,295.0,Atlanta Hawks,Atlanta Hawks_2016,humphkr01_2016,2016-present
ATL,2016,korveky01,2401.0,Atlanta Hawks,Atlanta Hawks_2016,korveky01_2016,2016-present
ATL,2016,macksh01,179.0,Atlanta Hawks,Atlanta Hawks_2016,macksh01_2016,2016-present
ATL,2016,millspa01,2647.0,Atlanta Hawks,Atlanta Hawks_2016,millspa01_2016,2016-present
ATL,2016,muscami01,565.0,Atlanta Hawks,Atlanta Hawks_2016,muscami01_2016,2016-present
ATL,2016,pattela01,395.0,Atlanta Hawks,Atlanta Hawks_2016,pattela01_2016,2016-present
ATL,2016,schrode01,1621.0,Atlanta Hawks,Atlanta Hawks_2016,schrode01_2016,2016-present
ATL,2016,scottmi01,1146.0,Atlanta Hawks,Atlanta Hawks_2016,scottmi01_2016,2016-present
ATL,2016,sefolth01,1758.0,Atlanta Hawks,Atlanta Hawks_2016,sefolth01_2016,2016-present
ATL,2016,splitti01,579.0,Atlanta Hawks,Atlanta Hawks_2016,splitti01_2016,2016-present
ATL,2016,teaguje01,2255.0,Atlanta Hawks,Atlanta Hawks_2016,teaguje01_2016,2016-present
ATL,2017,bazemke01,1963.0,Atlanta Hawks,Atlanta Hawks_2017,bazemke01_2017,2016-present
ATL,2017,bembrde01,371.0,Atlanta Hawks,Atlanta Hawks_2017,bembrde01_2017,2016-present
ATL,2017,delanma01,1248.0,Atlanta Hawks,Atlanta Hawks_2017,delanma01_2017,2016-present
ATL,2017,dunlemi02,475.0,Atlanta Hawks,Atlanta Hawks_2017,dunlemi02_2017,2016-present
ATL,2017,hardati02,2154.0,Atlanta Hawks,Atlanta Hawks_2017,hardati02_2017,2016-present
ATL,2017,howardw01,2199.0,Atlanta Hawks,Atlanta Hawks_2017,howardw01_2017,2016-present
ATL,2017,humphkr01,689.0,Atlanta Hawks,Atlanta Hawks_2017,humphkr01_2017,2016-present
ATL,2017,ilyaser01,633.0,Atlanta Hawks,Atlanta Hawks_2017,ilyaser01_2017,2016-present
ATL,2017,korveky01,894.0,Atlanta Hawks,Atlanta Hawks_2017,korveky01_2017,2016-present
ATL,2017,millspa01,2343.0,Atlanta Hawks,Atlanta Hawks_2017,millspa01_2017,2016-present
ATL,2017,muscami01,1237.0,Atlanta Hawks,Atlanta Hawks_2017,muscami01_2017,2016-present
